clip_id,fsid,cls,split,source,duration_sec,note
342166,342166,background,test,FSD50K,3.75,hard_neg:alarm
342654,342654,background,test,FSD50K,10.056,hard_neg:alarm
342656,342656,background,test,FSD50K,9.036,hard_neg:alarm
343680,343680,background,test,FSD50K,6.267,hard_neg:glass_dishes
344131,344131,background,test,FSD50K,0.42,hard_neg:glass_dishes
344221,344221,background,test,FSD50K,6.298,hard_neg:alarm
344396,344396,background,test,FSD50K,0.912,hard_neg:glass_dishes
344606,344606,background,test,FSD50K,3.9,hard_neg:alarm
345068,345068,background,test,FSD50K,3.693,hard_neg:alarm
345134,345134,background,test,FSD50K,3.497,hard_neg:glass_dishes
345180,345180,background,test,FSD50K,20.248,hard_neg:alarm
345275,345275,background,test,FSD50K,1.225,hard_neg:alarm
345737,345737,background,test,FSD50K,2.336,hard_neg:alarm
345738,345738,background,test,FSD50K,2.326,hard_neg:alarm
345803,345803,background,test,FSD50K,2.328,hard_neg:alarm
345805,345805,background,test,FSD50K,4.48,hard_neg:alarm
345807,345807,background,test,FSD50K,12.198,hard_neg:alarm
345808,345808,background,test,FSD50K,11.982,hard_neg:alarm
345810,345810,background,test,FSD50K,11.986,hard_neg:alarm
345812,345812,background,test,FSD50K,13.601,hard_neg:alarm
345815,345815,background,test,FSD50K,4.464,hard_neg:alarm
346108,346108,background,test,FSD50K,4.154,hard_neg:alarm
346898,346898,background,test,FSD50K,1.705,hard_neg:scream_crowd
347143,347143,background,test,FSD50K,6.938,hard_neg:glass_dishes
347400,347400,background,test,FSD50K,0.5,hard_neg:alarm
347964,347964,background,test,FSD50K,18.808,hard_neg:alarm
348322,348322,background,test,FSD50K,1.625,hard_neg:alarm
34865,34865,background,test,FSD50K,13.28,hard_neg:alarm
349187,349187,background,test,FSD50K,13.819,hard_neg:alarm
349391,349391,background,test,FSD50K,6.4,hard_neg:alarm
349662,349662,background,test,FSD50K,1.288,hard_neg:alarm
349691,349691,background,test,FSD50K,15.209,hard_neg:glass_dishes
34979,34979,background,test,FSD50K,6.226,hard_neg:alarm
349922,349922,background,test,FSD50K,3.201,hard_neg:alarm
350283,350283,background,test,FSD50K,21.065,hard_neg:alarm
350714,350714,background,test,FSD50K,29.675,hard_neg:scream_crowd
351257,351257,background,test,FSD50K,8.36,hard_neg:alarm
351284,351284,background,test,FSD50K,2.688,hard_neg:alarm
351285,351285,background,test,FSD50K,2.016,hard_neg:alarm
351770,351770,background,test,FSD50K,18.391,hard_neg:baby_cry
35213,35213,background,test,FSD50K,0.492,hard_neg:glass_dishes
352374,352374,background,test,FSD50K,28.0,hard_neg:alarm
353105,353105,background,test,FSD50K,1.8,hard_neg:glass_dishes
353185,353185,background,test,FSD50K,8.653,hard_neg:scream_crowd
359154,359154,background,test,FSD50K,14.918,hard_neg:baby_cry
360673,360673,background,test,FSD50K,14.1,hard_neg:glass_dishes
360680,360680,background,test,FSD50K,16.415,hard_neg:glass_dishes
360681,360681,background,test,FSD50K,6.572,hard_neg:glass_dishes
360692,360692,background,test,FSD50K,0.884,hard_neg:alarm
362799,362799,background,test,FSD50K,8.223,hard_neg:alarm
362918,362918,background,test,FSD50K,29.792,hard_neg:alarm
365562,365562,background,test,FSD50K,8.78,hard_neg:glass_dishes
365566,365566,background,test,FSD50K,2.86,hard_neg:alarm
365575,365575,background,test,FSD50K,4.5,hard_neg:alarm
365987,365987,background,test,FSD50K,11.0,hard_neg:glass_dishes
366035,366035,background,test,FSD50K,11.144,hard_neg:glass_dishes
366102,366102,background,test,FSD50K,2.0,hard_neg:alarm
366440,366440,background,test,FSD50K,5.591,hard_neg:alarm
366578,366578,background,test,FSD50K,13.951,hard_neg:glass_dishes
366957,366957,background,test,FSD50K,11.33,hard_neg:glass_dishes
367437,367437,background,test,FSD50K,1.608,hard_neg:alarm
367447,367447,background,test,FSD50K,16.118,hard_neg:alarm
367744,367744,background,test,FSD50K,29.136,hard_neg:alarm
369250,369250,background,test,FSD50K,7.053,hard_neg:alarm
369293,369293,background,test,FSD50K,13.213,hard_neg:glass_dishes
369910,369910,background,test,FSD50K,0.347,hard_neg:glass_dishes
369981,369981,background,test,FSD50K,27.11,hard_neg:glass_dishes
371177,371177,background,test,FSD50K,1.0,hard_neg:alarm
371339,371339,background,test,FSD50K,10.058,hard_neg:scream_crowd
371450,371450,background,test,FSD50K,14.655,hard_neg:alarm
371602,371602,background,test,FSD50K,6.769,hard_neg:scream_crowd
372871,372871,background,test,FSD50K,18.127,hard_neg:alarm
372893,372893,background,test,FSD50K,9.936,hard_neg:alarm
376374,376374,background,test,FSD50K,10.28,hard_neg:alarm
376463,376463,background,test,FSD50K,8.564,hard_neg:glass_dishes
376926,376926,background,test,FSD50K,21.0,hard_neg:alarm
378354,378354,background,test,FSD50K,5.24,hard_neg:alarm
378898,378898,background,test,FSD50K,9.22,hard_neg:alarm
378908,378908,background,test,FSD50K,17.56,hard_neg:alarm
378911,378911,background,test,FSD50K,4.6,hard_neg:alarm
378912,378912,background,test,FSD50K,7.72,hard_neg:alarm
379416,379416,background,test,FSD50K,6.738,hard_neg:alarm
379506,379506,background,test,FSD50K,10.971,hard_neg:glass_dishes
380398,380398,background,test,FSD50K,11.285,hard_neg:alarm
380400,380400,background,test,FSD50K,9.683,hard_neg:scream_crowd
380482,380482,background,test,FSD50K,0.324,hard_neg:alarm
380753,380753,background,test,FSD50K,23.48,hard_neg:alarm
380772,380772,background,test,FSD50K,30.0,hard_neg:alarm
381728,381728,background,test,FSD50K,12.146,hard_neg:alarm
382572,382572,background,test,FSD50K,16.999,hard_neg:alarm
382982,382982,background,test,FSD50K,3.75,hard_neg:glass_dishes
383778,383778,background,test,FSD50K,0.477,hard_neg:alarm
383779,383779,background,test,FSD50K,2.054,hard_neg:alarm
383832,383832,background,test,FSD50K,5.542,hard_neg:alarm
38542,38542,background,test,FSD50K,0.967,hard_neg:glass_dishes
386453,386453,background,test,FSD50K,8.289,hard_neg:alarm
386733,386733,background,test,FSD50K,9.767,hard_neg:alarm
386734,386734,background,test,FSD50K,5.906,hard_neg:alarm
388272,388272,background,test,FSD50K,2.508,hard_neg:glass_dishes
388824,388824,background,test,FSD50K,8.0,hard_neg:alarm
389,389,background,test,FSD50K,9.66,hard_neg:glass_dishes
38957,38957,background,test,FSD50K,5.943,hard_neg:glass_dishes
390330,390330,background,test,FSD50K,6.28,hard_neg:glass_dishes
390340,390340,background,test,FSD50K,13.0,hard_neg:glass_dishes
390342,390342,background,test,FSD50K,4.0,hard_neg:glass_dishes
390964,390964,background,test,FSD50K,4.215,hard_neg:alarm
391436,391436,background,test,FSD50K,10.931,hard_neg:alarm
391496,391496,background,test,FSD50K,7.351,hard_neg:glass_dishes
391557,391557,background,test,FSD50K,12.031,hard_neg:alarm
391870,391870,background,test,FSD50K,18.061,hard_neg:alarm
392257,392257,background,test,FSD50K,28.189,hard_neg:alarm
393140,393140,background,test,FSD50K,2.97,hard_neg:glass_dishes
393179,393179,background,test,FSD50K,4.25,hard_neg:alarm
39319,39319,background,test,FSD50K,0.491,hard_neg:glass_dishes
393333,393333,background,test,FSD50K,5.25,hard_neg:alarm
393465,393465,background,test,FSD50K,2.048,hard_neg:alarm
394057,394057,background,test,FSD50K,8.542,hard_neg:glass_dishes
394221,394221,background,test,FSD50K,18.396,hard_neg:alarm
394655,394655,background,test,FSD50K,1.542,hard_neg:alarm
395079,395079,background,test,FSD50K,28.906,hard_neg:glass_dishes
395124,395124,background,test,FSD50K,19.248,hard_neg:scream_crowd
395629,395629,background,test,FSD50K,18.845,hard_neg:alarm
397010,397010,background,test,FSD50K,7.819,hard_neg:scream_crowd
397097,397097,background,test,FSD50K,9.6,hard_neg:alarm
397270,397270,background,test,FSD50K,18.0,hard_neg:glass_dishes
397621,397621,background,test,FSD50K,6.746,hard_neg:alarm
397919,397919,background,test,FSD50K,2.826,hard_neg:alarm
398004,398004,background,test,FSD50K,8.875,hard_neg:alarm
398346,398346,background,test,FSD50K,4.624,hard_neg:alarm
398415,398415,background,test,FSD50K,6.456,hard_neg:alarm
399092,399092,background,test,FSD50K,4.829,hard_neg:alarm
399190,399190,background,test,FSD50K,4.0,hard_neg:alarm
399193,399193,background,test,FSD50K,4.0,hard_neg:alarm
399197,399197,background,test,FSD50K,2.0,hard_neg:alarm
399198,399198,background,test,FSD50K,2.0,hard_neg:alarm
399315,399315,background,test,FSD50K,1.402,hard_neg:alarm
399536,399536,background,test,FSD50K,24.08,hard_neg:alarm
399828,399828,background,test,FSD50K,12.22,hard_neg:alarm
400586,400586,background,test,FSD50K,7.4,hard_neg:scream_crowd
400587,400587,background,test,FSD50K,5.76,hard_neg:scream_crowd
400590,400590,background,test,FSD50K,5.664,hard_neg:scream_crowd
400695,400695,background,test,FSD50K,13.24,hard_neg:alarm
400697,400697,background,test,FSD50K,1.733,hard_neg:alarm
401721,401721,background,test,FSD50K,24.467,hard_neg:alarm
401722,401722,background,test,FSD50K,4.305,hard_neg:alarm
402166,402166,background,test,FSD50K,16.328,hard_neg:glass_dishes
402729,402729,background,test,FSD50K,21.697,hard_neg:baby_cry
402935,402935,background,test,FSD50K,2.4,hard_neg:glass_dishes
403213,403213,background,test,FSD50K,15.83,hard_neg:alarm
403331,403331,background,test,FSD50K,22.152,hard_neg:alarm
403565,403565,background,test,FSD50K,5.519,hard_neg:alarm
403575,403575,background,test,FSD50K,21.344,hard_neg:alarm
403578,403578,background,test,FSD50K,9.5,hard_neg:glass_dishes
403674,403674,background,test,FSD50K,3.919,hard_neg:alarm
403980,403980,background,test,FSD50K,1.736,hard_neg:alarm
403981,403981,background,test,FSD50K,3.781,hard_neg:alarm
404142,404142,background,test,FSD50K,19.07,hard_neg:baby_cry
404398,404398,background,test,FSD50K,24.369,hard_neg:glass_dishes
404407,404407,background,test,FSD50K,8.308,hard_neg:glass_dishes
404410,404410,background,test,FSD50K,1.662,hard_neg:glass_dishes
405572,405572,background,test,FSD50K,22.471,hard_neg:alarm
405573,405573,background,test,FSD50K,5.785,hard_neg:alarm
405627,405627,background,test,FSD50K,27.179,hard_neg:alarm
406091,406091,background,test,FSD50K,5.564,hard_neg:glass_dishes
406231,406231,background,test,FSD50K,14.763,hard_neg:alarm
406233,406233,background,test,FSD50K,3.308,hard_neg:alarm
406235,406235,background,test,FSD50K,10.427,hard_neg:alarm
406240,406240,background,test,FSD50K,0.421,hard_neg:alarm
406244,406244,background,test,FSD50K,0.432,hard_neg:alarm
406915,406915,background,test,FSD50K,16.271,hard_neg:alarm
407188,407188,background,test,FSD50K,4.0,hard_neg:glass_dishes
407565,407565,background,test,FSD50K,9.75,hard_neg:glass_dishes
407587,407587,background,test,FSD50K,21.649,hard_neg:baby_cry
408417,408417,background,test,FSD50K,21.632,hard_neg:alarm
408621,408621,background,test,FSD50K,4.78,hard_neg:baby_cry
408709,408709,background,test,FSD50K,21.99,hard_neg:alarm
408722,408722,background,test,FSD50K,19.5,hard_neg:alarm
408740,408740,background,test,FSD50K,18.0,hard_neg:baby_cry
409038,409038,background,test,FSD50K,9.935,hard_neg:alarm
409230,409230,background,test,FSD50K,12.492,hard_neg:alarm
409825,409825,background,test,FSD50K,5.5,hard_neg:glass_dishes
410384,410384,background,test,FSD50K,3.345,hard_neg:alarm
410868,410868,background,test,FSD50K,3.563,hard_neg:scream_crowd
411014,411014,background,test,FSD50K,3.629,hard_neg:alarm
411030,411030,background,test,FSD50K,6.067,hard_neg:alarm
411451,411451,background,test,FSD50K,27.638,hard_neg:alarm
412162,412162,background,test,FSD50K,20.02,hard_neg:scream_crowd
413657,413657,background,test,FSD50K,4.443,hard_neg:alarm
413691,413691,background,test,FSD50K,1.907,hard_neg:alarm
414063,414063,background,test,FSD50K,10.16,hard_neg:alarm
414292,414292,background,test,FSD50K,19.019,hard_neg:scream_crowd
414297,414297,background,test,FSD50K,26.91,hard_neg:glass_dishes
41461,41461,background,test,FSD50K,7.695,hard_neg:glass_dishes
414985,414985,background,test,FSD50K,12.337,hard_neg:scream_crowd
415298,415298,background,test,FSD50K,3.579,hard_neg:alarm
415763,415763,background,test,FSD50K,2.671,hard_neg:alarm
417076,417076,background,test,FSD50K,6.326,hard_neg:alarm
417554,417554,background,test,FSD50K,6.09,hard_neg:scream_crowd
417608,417608,background,test,FSD50K,20.623,hard_neg:alarm
417998,417998,background,test,FSD50K,15.104,hard_neg:glass_dishes
419086,419086,background,test,FSD50K,3.24,hard_neg:alarm
419421,419421,background,test,FSD50K,13.422,hard_neg:baby_cry
419491,419491,background,test,FSD50K,2.667,hard_neg:alarm
420830,420830,background,test,FSD50K,11.736,hard_neg:alarm
42206,42206,background,test,FSD50K,5.664,hard_neg:alarm
422263,422263,background,test,FSD50K,12.07,hard_neg:glass_dishes
42262,42262,background,test,FSD50K,11.736,hard_neg:alarm
423005,423005,background,test,FSD50K,9.881,hard_neg:glass_dishes
423103,423103,background,test,FSD50K,7.165,hard_neg:alarm
423104,423104,background,test,FSD50K,6.434,hard_neg:glass_dishes
423217,423217,background,test,FSD50K,1.006,hard_neg:alarm
423626,423626,background,test,FSD50K,8.75,hard_neg:alarm
423990,423990,background,test,FSD50K,0.7,hard_neg:alarm
424295,424295,background,test,FSD50K,25.332,hard_neg:alarm
424461,424461,background,test,FSD50K,27.538,hard_neg:glass_dishes
424601,424601,background,test,FSD50K,13.14,hard_neg:alarm
424946,424946,background,test,FSD50K,20.712,hard_neg:alarm
425776,425776,background,test,FSD50K,18.089,hard_neg:baby_cry
426594,426594,background,test,FSD50K,0.367,hard_neg:alarm
426596,426596,background,test,FSD50K,1.9,hard_neg:glass_dishes
429028,429028,background,test,FSD50K,1.124,hard_neg:glass_dishes
429149,429149,background,test,FSD50K,10.113,hard_neg:scream_crowd
429494,429494,background,test,FSD50K,5.709,hard_neg:glass_dishes
430046,430046,background,test,FSD50K,15.954,hard_neg:scream_crowd
430842,430842,background,test,FSD50K,9.2,hard_neg:alarm
430983,430983,background,test,FSD50K,15.453,hard_neg:alarm
431320,431320,background,test,FSD50K,4.946,hard_neg:alarm
431396,431396,background,test,FSD50K,5.902,hard_neg:alarm
432641,432641,background,test,FSD50K,2.926,hard_neg:alarm
433539,433539,background,test,FSD50K,13.36,hard_neg:glass_dishes
434085,434085,background,test,FSD50K,2.95,hard_neg:alarm
44791,44791,background,test,FSD50K,27.068,hard_neg:alarm
45907,45907,background,test,FSD50K,2.388,hard_neg:scream_crowd
45914,45914,background,test,FSD50K,0.64,hard_neg:scream_crowd
45915,45915,background,test,FSD50K,2.368,hard_neg:scream_crowd
47276,47276,background,test,FSD50K,5.527,hard_neg:alarm
48229,48229,background,test,FSD50K,0.727,hard_neg:glass_dishes
48235,48235,background,test,FSD50K,0.521,hard_neg:glass_dishes
49310,49310,background,test,FSD50K,13.715,hard_neg:alarm
49777,49777,background,test,FSD50K,9.822,hard_neg:scream_crowd
49781,49781,background,test,FSD50K,1.44,hard_neg:scream_crowd
50665,50665,background,test,FSD50K,3.135,hard_neg:baby_cry
50666,50666,background,test,FSD50K,4.737,hard_neg:baby_cry
52053,52053,background,test,FSD50K,14.255,hard_neg:alarm
52287,52287,background,test,FSD50K,10.399,hard_neg:alarm
52322,52322,background,test,FSD50K,5.004,hard_neg:scream_crowd
53268,53268,background,test,FSD50K,1.127,hard_neg:alarm
53447,53447,background,test,FSD50K,12.8,hard_neg:alarm
54047,54047,background,test,FSD50K,1.92,hard_neg:alarm
54086,54086,background,test,FSD50K,4.598,hard_neg:alarm
54187,54187,background,test,FSD50K,14.507,hard_neg:alarm
54277,54277,background,test,FSD50K,20.492,hard_neg:alarm
56579,56579,background,test,FSD50K,6.539,hard_neg:scream_crowd
57587,57587,background,test,FSD50K,5.828,hard_neg:scream_crowd
57695,57695,background,test,FSD50K,2.531,hard_neg:alarm
57771,57771,background,test,FSD50K,4.917,hard_neg:alarm
57806,57806,background,test,FSD50K,2.485,hard_neg:alarm
57809,57809,background,test,FSD50K,1.001,hard_neg:alarm
58202,58202,background,test,FSD50K,2.108,hard_neg:alarm
58325,58325,background,test,FSD50K,5.617,hard_neg:alarm
58550,58550,background,test,FSD50K,10.867,hard_neg:alarm
59301,59301,background,test,FSD50K,0.414,hard_neg:glass_dishes
59453,59453,background,test,FSD50K,2.32,hard_neg:baby_cry
59454,59454,background,test,FSD50K,1.646,hard_neg:baby_cry
59455,59455,background,test,FSD50K,3.269,hard_neg:baby_cry
59457,59457,background,test,FSD50K,4.436,hard_neg:baby_cry
59578,59578,background,test,FSD50K,23.275,hard_neg:baby_cry
59579,59579,background,test,FSD50K,24.033,hard_neg:baby_cry
59587,59587,background,test,FSD50K,21.081,hard_neg:alarm
59738,59738,background,test,FSD50K,10.058,hard_neg:alarm
60163,60163,background,test,FSD50K,27.403,hard_neg:alarm
60755,60755,background,test,FSD50K,29.388,hard_neg:alarm
62025,62025,background,test,FSD50K,13.843,hard_neg:scream_crowd
64073,64073,background,test,FSD50K,7.08,hard_neg:alarm
64085,64085,background,test,FSD50K,1.872,hard_neg:alarm
64091,64091,background,test,FSD50K,4.293,hard_neg:alarm
64457,64457,background,test,FSD50K,14.835,hard_neg:glass_dishes
67273,67273,background,test,FSD50K,28.607,hard_neg:glass_dishes
68060,68060,background,test,FSD50K,3.135,hard_neg:alarm
68272,68272,background,test,FSD50K,29.631,hard_neg:alarm
68999,68999,background,test,FSD50K,5.078,hard_neg:alarm
69155,69155,background,test,FSD50K,1.952,hard_neg:baby_cry
69384,69384,background,test,FSD50K,5.002,hard_neg:alarm
69385,69385,background,test,FSD50K,10.002,hard_neg:alarm
69386,69386,background,test,FSD50K,5.033,hard_neg:alarm
71104,71104,background,test,FSD50K,4.156,hard_neg:alarm
